timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)","pm 1 (ug/m3)","pm 1 (Plume AQI)"
1668509265,"2022-11-15 10:47:45",0,121,105.348305,36.460663,0,10,116,73,17,43
1668509325,"2022-11-15 10:48:45",0,119,159.97534,40.11083,0,10,150,80,18,44
1668509385,"2022-11-15 10:49:45",0,120,155.72058,29.280106,0,10,147,59,11,26
1668509445,"2022-11-15 10:50:45",0,120,148.96106,37.388363,0,10,143,75,16,39
1668509505,"2022-11-15 10:51:45",0,118,158.1557,28.10838,0,9,149,56,10,24
1668509565,"2022-11-15 10:52:45",0,118,144.43,30.383389,0,9,140,61,13,33
1668509625,"2022-11-15 10:53:45",0,118,153.77492,38.352962,0,9,146,77,19,47
1668509685,"2022-11-15 10:54:45",0,116,171.71439,34.899574,0,9,157,70,9,23
1668509745,"2022-11-15 10:55:45",0,118,146.81192,30.935883,0,9,142,62,15,37
1668509805,"2022-11-15 10:56:45",0,116,186.6043,35.808308,0,9,167,72,14,36
1668509865,"2022-11-15 10:57:45",0,116,103.03616,26.828876,0,9,114,54,9,24
1668509925,"2022-11-15 10:58:45",0,116,134.07391,31.935295,0,9,134,64,15,37
1668509985,"2022-11-15 10:59:45",1,113,91.61975,20.732983,1,9,107,41,14,35
1668510045,"2022-11-15 11:00:45",2,114,160.65755,36.94225,2,9,150,74,17,43
1668510105,"2022-11-15 11:01:45",1,114,160.2587,34.880447,1,9,150,70,13,33
1668510165,"2022-11-15 11:02:45",2,113,145.48218,29.892313,2,9,141,60,13,33
1668510225,"2022-11-15 11:03:45",1,112,131.90909,29.403513,1,9,132,59,11,28
1668510285,"2022-11-15 11:04:45",2,113,174.22845,41.12005,2,9,159,82,19,47
1668510345,"2022-11-15 11:05:45",2,111,153.20155,27.813883,2,9,146,56,12,30
1668510405,"2022-11-15 11:06:45",2,116,145.95303,20.38266,2,9,141,41,6,15
1668510465,"2022-11-15 11:07:45",2,113,150.43619,22.231068,2,9,144,44,9,23
1668510525,"2022-11-15 11:08:45",2,111,153.01752,33.677666,2,9,146,67,18,44
1668510585,"2022-11-15 11:09:45",2,110,126.56982,24.007193,2,9,129,48,12,29
1668510645,"2022-11-15 11:10:45",3,111,167.13245,32.134586,3,9,154,64,13,32
1668510705,"2022-11-15 11:11:45",3,112,146.76512,29.578543,3,9,142,59,13,34
1668510765,"2022-11-15 11:12:45",3,110,178.31094,34.95571,3,9,161,70,14,36
1668510825,"2022-11-15 11:13:45",0,115,140.378,28.894035,0,9,138,58,15,36
1668510885,"2022-11-15 11:14:45",0,117,181.26419,28.205208,0,9,163,56,10,25
1668510945,"2022-11-15 11:15:45",0,113,157.4793,36.537663,0,9,148,73,18,45
1668511005,"2022-11-15 11:16:45",0,110,169.04079,34.67093,0,9,156,69,17,44
1668511065,"2022-11-15 11:17:45",0,112,177.7075,23.679905,0,9,161,47,8,20
1668511125,"2022-11-15 11:18:45",0,111,156.42503,36.509083,0,9,148,73,18,44
1668511185,"2022-11-15 11:19:45",0,109,199.99756,36.52439,0,9,175,73,18,44
1668511245,"2022-11-15 11:20:45",0,108,175.80399,29.537817,0,9,160,59,8,20
1668511305,"2022-11-15 11:21:45",0,117,163.4777,29.473776,0,9,152,59,11,27
1668511365,"2022-11-15 11:22:45",0,112,137.57822,29.834831,0,9,136,60,18,44
1668511425,"2022-11-15 11:23:45",0,109,178.0566,27.033464,0,9,161,54,6,15
1668511485,"2022-11-15 11:24:45",0,108,160.01549,42.697258,0,9,150,85,19,48
1668511545,"2022-11-15 11:25:45",0,108,170.76357,39.439926,0,9,157,79,17,42
1668511605,"2022-11-15 11:26:45",0,107,150.92456,33.767097,0,9,144,68,14,35
1668511665,"2022-11-15 11:27:45",0,106,142.4028,36.688686,0,8,139,73,17,43
1668511725,"2022-11-15 11:28:45",0,105,184.20583,39.57638,0,8,165,79,18,44
1668511785,"2022-11-15 11:29:45",0,105,150.31374,32.716217,0,8,144,65,11,28
1668511845,"2022-11-15 11:30:45",0,106,158.65701,35.963345,0,8,149,72,13,32
1668511905,"2022-11-15 11:31:45",0,136,198.61719,24.562468,0,11,174,49,7,19
1668512145,"2022-11-15 11:35:45",0,161,3,2,0,13,3,4,1,3
1668512205,"2022-11-15 11:36:45",0,166,202.92114,31.011786,0,13,177,62,14,35
1668512265,"2022-11-15 11:37:45",0,171,3,2,0,14,3,4,1,3
1668512325,"2022-11-15 11:38:45",0,173,3,2,0,14,3,4,1,3
1668512385,"2022-11-15 11:39:45",0,180,,,0,14,0,0,,
1668512445,"2022-11-15 11:40:45",0,180,151.19012,31.433125,0,14,144,63,18,44
1668512505,"2022-11-15 11:41:45",0,178,177.66922,18.237778,0,14,161,36,5,12
1668512565,"2022-11-15 11:42:45",0,184,182.40247,33.94004,0,15,164,68,18,45
1668512625,"2022-11-15 11:43:45",0,183,163.27533,33.197746,0,15,152,66,19,47
1668512685,"2022-11-15 11:44:45",0,190,3,2,0,15,3,4,1,3
1668512745,"2022-11-15 11:45:45",0,191,135.41675,21.303001,0,15,135,43,11,27
1668512805,"2022-11-15 11:46:45",0,191,3,2,0,15,3,4,1,3
1668512865,"2022-11-15 11:47:45",0,196,206.83725,23.259132,0,16,179,47,7,16
1668512925,"2022-11-15 11:48:45",0,195,198.29315,37.07364,0,16,174,74,17,44
1668512985,"2022-11-15 11:49:45",0,202,141.32732,24.192783,0,16,138,48,13,32
1668513045,"2022-11-15 11:50:45",0,197,174.0159,30.053783,0,16,159,60,13,33
1668513105,"2022-11-15 11:51:45",0,199,183.37817,32.312904,0,16,165,65,15,38
1668513165,"2022-11-15 11:52:45",0,202,217.35643,31.66182,0,16,186,63,13,33
1668513225,"2022-11-15 11:53:45",0,198,154.15384,39.997604,0,16,146,80,21,52
1668513285,"2022-11-15 11:54:45",0,202,183.85098,29.8899,0,16,165,60,14,35
1668513345,"2022-11-15 11:55:45",0,206,148.86113,37.4289,0,16,143,75,21,54
1668513405,"2022-11-15 11:56:45",0,203,,,0,16,0,0,,
1668513765,"2022-11-15 12:02:45",0,204,191.42328,29.408377,0,16,170,59,,
1668513825,"2022-11-15 12:03:45",0,204,158.0285,22.64577,0,16,149,45,9,23
1668513885,"2022-11-15 12:04:45",0,206,3,2,0,16,3,4,1,3
1668513945,"2022-11-15 12:05:45",0,207,177.28825,33.15918,0,17,161,66,17,42
1668514005,"2022-11-15 12:06:45",0,0,138.69435,27.925016,0,0,137,56,17,42
1668514065,"2022-11-15 12:07:45",0,202,182.54187,23.030846,0,16,164,46,9,23
1668514125,"2022-11-15 12:08:45",0,206,195.58698,25.123655,0,16,172,50,10,25
1668514185,"2022-11-15 12:09:45",0,204,54.93987,14.8431015,0,16,58,30,10,24
1668514245,"2022-11-15 12:10:45",0,204,157.37766,33.22893,0,16,148,66,19,47
1668514305,"2022-11-15 12:11:45",0,203,192.51845,24.691528,0,16,170,49,10,24
1668514365,"2022-11-15 12:12:45",0,200,173.88536,27.754444,0,16,159,56,13,32
1668514425,"2022-11-15 12:13:45",0,198,97.42052,23.889778,0,16,111,48,13,32
1668514485,"2022-11-15 12:14:45",0,198,182.49634,28.604305,0,16,164,57,14,34
1668514545,"2022-11-15 12:15:45",0,203,128.46223,25.178381,0,16,130,50,15,37
1668514548,"2022-11-15 12:15:48",0,0,,,0,0,0,0,,
1668514608,"2022-11-15 12:16:48",0,200,,19.311302,0,16,0,39,8,19
1668515028,"2022-11-15 12:23:48",0,0,,,0,0,0,0,,
1668515629,"2022-11-15 12:33:49",0,0,165.65317,32.992096,0,0,154,66,18,44
1668515689,"2022-11-15 12:34:49",0,173,,,0,14,0,0,20,50
1668515809,"2022-11-15 12:36:49",0,0,,,0,0,0,0,,
1668516589,"2022-11-15 12:49:49",0,0,110.28777,26.680191,0,0,119,53,16,40
1668516650,"2022-11-15 12:50:50",0,0,167.7355,24.230207,0,0,155,48,11,28
1668516709,"2022-11-15 12:51:49",0,160,147.9925,32.48929,0,13,142,65,17,44
1668516770,"2022-11-15 12:52:50",0,159,187.28569,30.443338,0,13,167,61,15,37
1668516829,"2022-11-15 12:53:49",0,159,181.15482,39.48809,0,13,163,79,22,56
1668516890,"2022-11-15 12:54:50",0,159,143.19188,39.69722,0,13,139,79,26,64
1668516950,"2022-11-15 12:55:50",0,156,,,0,12,0,0,,
1668517010,"2022-11-15 12:56:50",0,157,3,2,0,13,3,4,1,3
1668517070,"2022-11-15 12:57:50",0,157,120.75491,18.67898,0,13,125,37,9,22
1668517130,"2022-11-15 12:58:50",0,158,3,2,0,13,3,4,1,3
1668517190,"2022-11-15 12:59:50",1,157,133.76157,28.76643,1,13,134,58,17,43
1668517250,"2022-11-15 13:00:50",1,156,150.39868,24.990898,1,12,144,50,12,31
1668517310,"2022-11-15 13:01:50",1,156,3,2,1,12,3,4,1,3
1668517370,"2022-11-15 13:02:50",2,153,172.9435,27.09489,2,12,158,54,13,33
1668517430,"2022-11-15 13:03:50",2,156,191.71869,28.384022,2,12,170,57,12,29
1668517490,"2022-11-15 13:04:50",0,157,226.515,28.604782,0,13,192,57,10,24
1668517550,"2022-11-15 13:05:50",2,155,3,2,2,12,3,4,1,3
1668517610,"2022-11-15 13:06:50",3,157,131.71524,31.269505,3,13,132,63,19,47
1668517670,"2022-11-15 13:07:50",2,153,198.84428,31.715647,2,12,174,63,16,40
1668517730,"2022-11-15 13:08:50",2,156,160.0153,36.113663,2,12,150,72,20,51
1668517790,"2022-11-15 13:09:50",2,155,136.86238,26.285702,2,12,136,53,15,37
1668517850,"2022-11-15 13:10:50",2,154,176.2641,32.486065,2,12,160,65,17,44
1668517910,"2022-11-15 13:11:50",3,154,157.293,20.80878,3,12,148,42,8,20
1668517970,"2022-11-15 13:12:50",4,157,97.72351,23.08218,3,13,111,46,14,35
1668518030,"2022-11-15 13:13:50",4,154,206.36206,32.22828,3,12,179,64,14,35
1668518090,"2022-11-15 13:14:50",4,155,,,3,12,0,0,7,19
1668518150,"2022-11-15 13:15:50",4,153,192.4525,35.31925,3,12,170,71,18,46
1668518210,"2022-11-15 13:16:50",4,153,159.28561,29.226667,3,12,150,58,15,38
1668518270,"2022-11-15 13:17:50",5,152,142.70917,30.690037,4,12,139,61,17,42
1668518330,"2022-11-15 13:18:50",4,153,3,2,3,12,3,4,1,3
1668518390,"2022-11-15 13:19:50",5,153,153.32764,36.340427,4,12,146,73,22,55
1668518450,"2022-11-15 13:20:50",5,152,162.34425,26.785442,4,12,151,54,15,37
1668518510,"2022-11-15 13:21:50",6,152,208.14868,36.946648,5,12,180,74,17,43
1668518570,"2022-11-15 13:22:50",5,153,160.9391,29.981113,5,12,151,60,15,37
1668518630,"2022-11-15 13:23:50",6,150,173.0733,33.770702,6,12,158,68,19,47
1668518690,"2022-11-15 13:24:50",6,153,198.19696,34.868904,6,12,174,70,15,38
1668518750,"2022-11-15 13:25:50",6,151,176.78194,23.736004,6,12,160,47,8,21
1668518810,"2022-11-15 13:26:50",6,149,153.17838,30.566463,6,12,146,61,17,42
1668518870,"2022-11-15 13:27:50",6,151,124.66828,23.342573,6,12,128,47,13,32
1668518930,"2022-11-15 13:28:50",5,148,200.037,32.59058,5,12,175,65,14,34
1668518990,"2022-11-15 13:29:50",5,151,178.06374,42.531876,5,12,161,85,25,62
1668519050,"2022-11-15 13:30:50",6,152,149.6106,30.039324,6,12,144,60,17,41
1668519110,"2022-11-15 13:31:50",5,151,145.47224,26.00758,5,12,141,52,12,31
1668519170,"2022-11-15 13:32:50",6,150,93.71502,20.460564,6,12,109,41,11,27
1668519230,"2022-11-15 13:33:50",5,152,211.58182,31.034187,5,12,182,62,14,35
1668519290,"2022-11-15 13:34:50",6,151,192.84227,25.621613,6,12,171,51,10,24
1668519350,"2022-11-15 13:35:50",5,152,3,2,5,12,3,4,1,3
1668519410,"2022-11-15 13:36:50",6,152,90.92282,24.906078,6,12,107,50,15,38
1668519470,"2022-11-15 13:37:50",6,150,137.55878,26.075,6,12,136,52,13,33
1668519530,"2022-11-15 13:38:50",6,151,134.40591,31.391846,6,12,134,63,18,46
1668519590,"2022-11-15 13:39:50",7,151,151.00038,28.511194,7,12,144,57,14,35
1668519650,"2022-11-15 13:40:50",7,153,3,2,7,12,3,4,1,3
1668519710,"2022-11-15 13:41:50",6,153,104.36291,32.68901,6,12,115,65,19,47
1668519770,"2022-11-15 13:42:50",6,152,90.4006,26.779743,6,12,107,54,16,39
1668519830,"2022-11-15 13:43:50",7,152,222.6022,32.01482,7,12,189,64,13,33
1668519890,"2022-11-15 13:44:50",7,150,104.99778,22.288275,7,12,116,45,12,31
1668519950,"2022-11-15 13:45:50",6,149,3,2,6,12,3,4,1,3
1668520010,"2022-11-15 13:46:50",7,149,237.34889,25.396566,7,12,198,51,7,18
1668520070,"2022-11-15 13:47:50",7,149,182.55957,30.29656,7,12,164,61,14,36
1668520130,"2022-11-15 13:48:50",7,150,160.86093,21.160168,7,12,151,42,8,21
1668520190,"2022-11-15 13:49:50",7,151,3,2,7,12,3,4,1,3
1668520250,"2022-11-15 13:50:50",7,149,169.69128,30.048437,7,12,156,60,13,32
1668520310,"2022-11-15 13:51:50",7,149,123.67299,40.634117,7,12,127,81,25,61
1668520370,"2022-11-15 13:52:50",7,149,150.57504,20.580091,7,12,144,41,8,21
1668520430,"2022-11-15 13:53:50",7,148,63.940945,19.364075,7,12,73,39,11,29
1668520490,"2022-11-15 13:54:50",7,149,132.86148,23.201082,7,12,133,46,12,31
1668520550,"2022-11-15 13:55:50",8,150,134.32494,20.297379,8,12,134,41,10,25
1668520610,"2022-11-15 13:56:50",8,149,,,8,12,0,0,,
1668520670,"2022-11-15 13:57:50",7,147,3,2,7,12,3,4,1,3
1668520730,"2022-11-15 13:58:50",7,151,126.82057,25.040775,7,12,129,50,13,34
1668520790,"2022-11-15 13:59:50",7,150,168.40611,27.382969,7,12,155,55,13,33
1668520850,"2022-11-15 14:00:50",8,151,153.22015,32.509796,8,12,146,65,16,41
1668520910,"2022-11-15 14:01:50",8,148,148.71405,29.505028,8,12,143,59,17,41
1668520970,"2022-11-15 14:02:50",8,149,196.91867,26.564667,8,12,173,53,11,27
1668521030,"2022-11-15 14:03:50",8,148,132.47858,26.217005,8,12,133,52,16,40
1668521090,"2022-11-15 14:04:50",8,152,157.35646,25.043335,8,12,148,50,12,31
1668521150,"2022-11-15 14:05:50",8,149,158.06575,32.812107,8,12,149,66,17,42
1668521210,"2022-11-15 14:06:50",8,0,,,8,0,0,0,,
1668521270,"2022-11-15 14:07:50",8,152,186.48196,26.533192,8,12,167,53,11,28
1668521330,"2022-11-15 14:08:50",8,152,174.6608,26.931637,8,12,159,54,12,30
1668521390,"2022-11-15 14:09:50",8,149,185.05324,33.680405,8,12,166,67,19,46
1668521450,"2022-11-15 14:10:50",8,149,152.66106,26.451279,8,12,145,53,14,34
1668521510,"2022-11-15 14:11:50",0,150,144.95045,30.81171,0,12,141,62,17,43
1668521570,"2022-11-15 14:12:50",7,151,77.49026,15.771361,7,12,96,32,10,24
1668521630,"2022-11-15 14:13:50",8,150,179.42125,24.04744,8,12,162,48,11,27
1668521690,"2022-11-15 14:14:50",8,149,167.21678,25.88735,8,12,155,52,12,29
1668521750,"2022-11-15 14:15:50",7,149,121.07755,19.713804,7,12,126,39,10,25
1668521810,"2022-11-15 14:16:50",7,0,,,7,0,0,0,,
1668521870,"2022-11-15 14:17:50",8,150,115.53604,21.48625,8,12,122,43,11,26
1668521930,"2022-11-15 14:18:50",8,148,152.68823,33.734787,8,12,145,67,19,49
1668521990,"2022-11-15 14:19:50",7,149,150.18356,34.35241,7,12,144,69,20,49
1668522050,"2022-11-15 14:20:50",8,149,3,2,8,12,3,4,1,3
1668522110,"2022-11-15 14:21:50",0,150,96.52882,19.659546,0,12,110,39,9,23
1668522170,"2022-11-15 14:22:50",7,149,153.95184,28.320618,7,12,146,57,15,38
1668522230,"2022-11-15 14:23:50",7,151,,,7,12,0,0,,
1668522290,"2022-11-15 14:24:50",6,149,3,2,6,12,3,4,1,3
1668522350,"2022-11-15 14:25:50",7,150,157.32726,38.05612,7,12,148,76,19,47
1668522410,"2022-11-15 14:26:50",6,0,130.03401,31.61237,6,0,131,63,18,45
1668522470,"2022-11-15 14:27:50",7,150,87.12659,22.24556,7,12,104,44,13,32
1668522530,"2022-11-15 14:28:50",7,0,75.606,16.206417,7,0,93,32,9,24
1668522590,"2022-11-15 14:29:50",7,151,165.65959,20.996761,7,12,154,42,9,22
1668522650,"2022-11-15 14:30:50",7,151,194.68707,28.538712,7,12,172,57,13,34
1668522710,"2022-11-15 14:31:50",0,151,177.534,33.780994,0,12,161,68,19,48
1668522770,"2022-11-15 14:32:50",6,150,3,2,6,12,3,4,1,3
1668522830,"2022-11-15 14:33:50",6,148,163.99947,24.96081,6,12,152,50,11,28
1668522890,"2022-11-15 14:34:50",6,148,162.44606,28.497528,6,12,152,57,15,38
1668522950,"2022-11-15 14:35:50",6,149,3,2,6,12,3,4,1,3
1668523010,"2022-11-15 14:36:50",0,149,156.6528,33.339237,0,12,148,67,18,46
1668523070,"2022-11-15 14:37:50",6,151,143.88698,26.678543,6,12,140,53,14,34
1668523130,"2022-11-15 14:38:50",6,148,160.0737,30.844694,6,12,150,62,17,44
1668523190,"2022-11-15 14:39:50",6,147,113.40999,30.306038,6,12,121,61,17,44
1668523250,"2022-11-15 14:40:50",6,148,157.65622,30.711037,6,12,149,61,16,41
1668523310,"2022-11-15 14:41:50",0,149,61.85165,17.160225,0,12,70,34,11,28
1668523370,"2022-11-15 14:42:50",6,150,114.416954,29.971046,5,12,122,60,18,45
1668523430,"2022-11-15 14:43:50",6,151,162.02365,20.598782,6,12,151,41,9,22
1668523490,"2022-11-15 14:44:50",6,147,127.28935,20.41095,6,12,130,41,10,25
1668523550,"2022-11-15 14:45:50",6,147,108.175735,27.527836,6,12,118,55,16,40
1668523610,"2022-11-15 14:46:50",6,150,3,2,6,12,3,4,1,3
1668523670,"2022-11-15 14:47:50",6,151,99.39785,22.337584,6,12,112,45,13,33
1668523730,"2022-11-15 14:48:50",6,150,180.90399,32.00858,6,12,163,64,17,43
1668523790,"2022-11-15 14:49:50",6,150,129.14214,25.156086,6,12,131,50,12,31
1668523850,"2022-11-15 14:50:50",6,151,169.82619,28.924911,6,12,156,58,16,40
1668523910,"2022-11-15 14:51:50",6,150,117.26824,29.036186,6,12,123,58,16,41
1668523970,"2022-11-15 14:52:50",6,151,136.84296,24.613842,6,12,136,49,12,29
1668524030,"2022-11-15 14:53:50",6,152,69.21938,20.21219,6,12,82,40,11,28
1668524090,"2022-11-15 14:54:50",6,150,217.82962,29.285515,6,12,186,59,11,27
1668524150,"2022-11-15 14:55:50",7,150,81.25766,21.744986,7,12,101,43,12,31
1668524210,"2022-11-15 14:56:50",8,150,132.69489,21.336487,8,12,133,43,10,25
1668524270,"2022-11-15 14:57:50",7,147,3,2,7,12,3,4,1,3
1668524330,"2022-11-15 14:58:50",6,151,175.1896,34.032837,6,12,159,68,19,47
1668524390,"2022-11-15 14:59:50",7,150,3,2,7,12,3,4,1,3
1668524450,"2022-11-15 15:00:50",7,147,127.275925,20.125156,7,12,130,40,10,24
1668524510,"2022-11-15 15:01:50",7,147,3,2,7,12,3,4,1,3
1668524570,"2022-11-15 15:02:50",8,146,82.47,14.295507,8,12,102,29,8,19
1668524630,"2022-11-15 15:03:50",8,149,146.86346,26.938686,8,12,142,54,14,36
1668524690,"2022-11-15 15:04:50",8,148,97.48221,13.213393,8,12,111,26,6,15
1668524750,"2022-11-15 15:05:50",8,148,189.21228,28.385607,8,12,168,57,13,33
1668524810,"2022-11-15 15:06:50",8,151,3,2,8,12,3,4,1,3
1668524870,"2022-11-15 15:07:50",8,148,218.19412,36.353886,8,12,186,73,17,41
1668524930,"2022-11-15 15:08:50",8,147,83.763794,21.294144,8,12,102,43,12,29
1668524990,"2022-11-15 15:09:50",8,150,19.008278,2.3061943,8,12,19,5,1,3
1668525050,"2022-11-15 15:10:50",8,146,94.78754,30.515924,8,12,109,61,18,44
1668525110,"2022-11-15 15:11:50",8,147,78.81931,23.155853,8,12,98,46,14,35
1668525170,"2022-11-15 15:12:50",8,148,77.42398,28.00515,8,12,96,56,17,42
1668525230,"2022-11-15 15:13:50",8,148,3,2,8,12,3,4,1,3
1668525290,"2022-11-15 15:14:50",8,147,146.79724,24.267376,8,12,142,49,12,30
1668525350,"2022-11-15 15:15:50",7,150,136.16118,29.950972,7,12,135,60,16,40
1668525410,"2022-11-15 15:16:50",7,146,175.44263,33.254807,7,12,160,67,17,42
1668525470,"2022-11-15 15:17:50",8,148,172.1091,21.92749,8,12,158,44,8,19
1668525530,"2022-11-15 15:18:50",7,151,110.64705,26.518982,7,12,119,53,15,39
1668525590,"2022-11-15 15:19:50",8,149,3,2,8,12,3,4,1,3
1668525650,"2022-11-15 15:20:50",8,147,174.25867,34.48315,8,12,159,69,19,48
1668525710,"2022-11-15 15:21:50",8,152,130.87035,21.740139,8,12,132,43,10,26
1668525770,"2022-11-15 15:22:50",8,149,206.93661,21.612698,8,12,179,43,5,12
1668525830,"2022-11-15 15:23:50",8,149,104.08321,27.486801,8,12,115,55,16,39
1668525890,"2022-11-15 15:24:50",8,150,165.04648,24.300873,8,12,153,49,12,29
1668525950,"2022-11-15 15:25:50",9,148,148.84393,32.08101,8,12,143,64,17,43
1668526010,"2022-11-15 15:26:50",8,152,102.78363,28.259699,8,12,114,57,17,42
1668526070,"2022-11-15 15:27:50",9,149,149.37735,31.081116,8,12,143,62,16,41
1668526130,"2022-11-15 15:28:50",9,144,130.58235,27.459663,8,12,132,55,17,43
1668526190,"2022-11-15 15:29:50",10,149,138.07332,28.848427,9,12,136,58,16,41
1668526250,"2022-11-15 15:30:50",9,147,119.13715,29.668013,8,12,124,59,18,45
1668526310,"2022-11-15 15:31:50",10,148,128.75684,20.129066,9,12,130,40,9,24
1668526370,"2022-11-15 15:32:50",9,148,86.19147,29.884256,8,12,104,60,18,46
1668526430,"2022-11-15 15:33:50",9,147,146.99457,29.063053,8,12,142,58,16,41
1668526490,"2022-11-15 15:34:50",9,150,189.22224,33.930576,8,12,168,68,17,43
1668526550,"2022-11-15 15:35:50",10,145,186.34694,30.300755,9,12,166,61,14,36
1668526610,"2022-11-15 15:36:50",10,148,92.60751,21.360485,9,12,108,43,12,30
1668526670,"2022-11-15 15:37:50",10,147,3,2,9,12,3,4,1,3
1668526730,"2022-11-15 15:38:50",9,146,3,2,8,12,3,4,1,3
1668526790,"2022-11-15 15:39:50",10,145,112.09179,24.56382,9,12,120,49,16,39
1668526850,"2022-11-15 15:40:50",10,147,3,2,9,12,3,4,1,3
1668526910,"2022-11-15 15:41:50",10,147,169.61375,23.144337,9,12,156,46,11,27
1668526970,"2022-11-15 15:42:50",10,148,3,2,9,12,3,4,1,3
1668527030,"2022-11-15 15:43:50",9,151,142.55887,27.121918,8,12,139,54,15,36
1668527090,"2022-11-15 15:44:50",9,150,3,2,8,12,3,4,1,3
1668527150,"2022-11-15 15:45:50",9,148,156.75725,25.113865,8,12,148,50,11,28
1668527210,"2022-11-15 15:46:50",10,148,134.59872,29.304771,9,12,134,59,17,41
1668527270,"2022-11-15 15:47:50",10,148,118.88367,27.295807,9,12,124,55,16,40
1668527330,"2022-11-15 15:48:50",10,149,49.280838,15.534019,9,12,49,31,8,19
1668527390,"2022-11-15 15:49:50",10,147,149.33293,38.347977,9,12,143,77,24,61
1668527450,"2022-11-15 15:50:50",10,147,126.50342,25.626637,9,12,129,51,14,35
1668527510,"2022-11-15 15:51:50",9,146,164.4221,24.565151,9,12,153,49,12,31
1668527570,"2022-11-15 15:52:50",9,150,143.70131,25.72706,8,12,140,51,14,34
1668527630,"2022-11-15 15:53:50",10,148,57.598,11.829867,9,12,63,24,5,13
1668527690,"2022-11-15 15:54:50",11,146,112.80423,28.602676,10,12,121,57,18,44
1668527750,"2022-11-15 15:55:50",11,147,76.91063,16.173462,10,12,95,32,9,21
1668527810,"2022-11-15 15:56:50",10,145,97.97564,31.543282,9,12,111,63,18,44
1668527870,"2022-11-15 15:57:50",9,147,139.55276,21.351074,9,12,137,43,10,25
1668527930,"2022-11-15 15:58:50",9,145,116.18387,31.128063,9,12,123,62,18,44
1668527990,"2022-11-15 15:59:50",10,146,74.4354,21.51163,9,12,91,43,11,28
1668528050,"2022-11-15 16:00:50",9,144,136.0837,31.776306,9,12,135,64,18,44
1668528110,"2022-11-15 16:01:50",9,144,3,2,8,12,3,4,1,3
1668528170,"2022-11-15 16:02:50",9,148,16.317034,5.139006,8,12,16,10,4,9
1668528230,"2022-11-15 16:03:50",9,146,77.94399,25.098091,9,12,97,50,16,39
1668528290,"2022-11-15 16:04:50",9,144,3,2,9,12,3,4,1,3
1668528350,"2022-11-15 16:05:50",9,149,187.82147,28.26604,9,12,167,57,13,33
1668528410,"2022-11-15 16:06:50",9,147,150.27869,23.599838,9,12,144,47,9,23
1668528470,"2022-11-15 16:07:50",9,146,162.52208,24.845213,9,12,152,50,10,25
1668528530,"2022-11-15 16:08:50",9,146,137.94315,37.74429,8,12,136,75,23,58
1668528590,"2022-11-15 16:09:50",9,143,99.5378,23.822105,9,11,112,48,14,36
1668528650,"2022-11-15 16:10:50",9,147,123.19481,27.459806,8,12,127,55,16,40
1668528710,"2022-11-15 16:11:50",8,147,137.17447,33.505722,8,12,136,67,20,49
1668528770,"2022-11-15 16:12:50",9,146,158.66074,33.72981,8,12,149,67,18,45
1668528830,"2022-11-15 16:13:50",8,149,95.51497,25.445696,8,12,110,51,15,38
1668528890,"2022-11-15 16:14:50",9,150,3,2,8,12,3,4,1,3
1668528950,"2022-11-15 16:15:50",9,147,152.56482,33.670403,8,12,145,67,20,49
1668529010,"2022-11-15 16:16:50",10,147,91.898796,21.91429,9,12,107,44,12,30
1668529070,"2022-11-15 16:17:50",8,147,136.59702,23.473776,8,12,135,47,12,30
1668529130,"2022-11-15 16:18:50",10,145,155.89586,24.166933,9,12,147,48,10,25
1668529190,"2022-11-15 16:19:50",10,144,3,2,9,12,3,4,1,3
1668529250,"2022-11-15 16:20:50",9,144,164.17648,27.19069,8,12,153,54,13,33
1668529310,"2022-11-15 16:21:50",9,146,168.39685,27.473785,8,12,155,55,12,31
1668529370,"2022-11-15 16:22:50",10,146,90.789635,29.688448,9,12,107,59,17,43
1668529430,"2022-11-15 16:23:50",9,147,186.49443,25.54121,9,12,167,51,8,21
1668529490,"2022-11-15 16:24:50",9,144,145.13687,27.263783,9,12,141,55,14,36
1668529550,"2022-11-15 16:25:50",9,143,131.71764,25.73575,9,11,132,51,14,34
1668529610,"2022-11-15 16:26:50",9,145,139.31407,28.060001,9,12,137,56,16,39
1668529670,"2022-11-15 16:27:50",10,144,220.34825,32.095676,10,12,188,64,14,34
1668529730,"2022-11-15 16:28:50",9,143,156.001,36.555756,9,11,148,73,20,50
1668529790,"2022-11-15 16:29:50",9,143,3,2,9,11,3,4,1,3
1668529850,"2022-11-15 16:30:50",9,142,146.85037,22.090853,9,11,142,44,10,26
1668529910,"2022-11-15 16:31:50",0,144,74.78567,26.671833,0,12,91,53,16,41
1668529970,"2022-11-15 16:32:50",9,143,123.668594,34.71878,9,11,127,69,19,48
1668530030,"2022-11-15 16:33:50",9,144,3,2,9,12,3,4,1,3
1668530090,"2022-11-15 16:34:50",9,145,82.01488,17.543901,9,12,101,35,9,22
1668530150,"2022-11-15 16:35:50",9,146,170.61739,22.441298,9,12,157,45,8,20
1668530210,"2022-11-15 16:36:50",9,146,147.58723,22.965397,9,12,142,46,10,26
